X3,Y3,Z3,X2,Y2,Z2,X1,Y1,Z1
408,329,643.0,402.0,330.0,651.0,412.0,338.0,656.0
406,330,644.0,403.0,330.0,652.0,412.0,338.0,657.0
406,329,643.0,403.0,331.0,652.0,412.0,338.0,656.0
407,329,643.0,403.0,329.0,652.0,411.0,339.0,655.0
407,329,644.0,403.0,330.0,653.0,412.0,338.0,656.0
407,329,643.0,402.0,330.0,652.0,411.0,338.0,655.0
407,329,644.0,403.0,330.0,652.0,411.0,339.0,655.0
406,329,643.0,403.0,330.0,651.0,412.0,338.0,656.0
407,329,644.0,402.0,330.0,652.0,411.0,338.0,655.0
407,329,643.0,403.0,330.0,652.0,411.0,340.0,655.0
407,329,644.0,402.0,330.0,651.0,411.0,338.0,655.0
408,328,644.0,402.0,330.0,652.0,412.0,338.0,656.0
407,330,643.0,403.0,329.0,652.0,412.0,339.0,655.0
408,329,643.0,402.0,329.0,652.0,412.0,337.0,656.0
407,329,643.0,402.0,330.0,652.0,411.0,338.0,655.0
407,329,642.0,403.0,330.0,652.0,412.0,338.0,656.0
407,329,644.0,402.0,330.0,652.0,412.0,338.0,655.0
407,330,643.0,402.0,330.0,651.0,412.0,338.0,656.0
407,329,644.0,403.0,330.0,653.0,412.0,339.0,656.0
408,329,644.0,403.0,329.0,652.0,411.0,338.0,656.0
407,329,643.0,404.0,330.0,651.0,411.0,338.0,656.0
407,329,642.0,402.0,330.0,651.0,411.0,338.0,655.0
407,329,644.0,403.0,330.0,651.0,410.0,340.0,655.0
407,329,643.0,402.0,330.0,652.0,412.0,339.0,656.0
407,329,644.0,402.0,330.0,651.0,412.0,339.0,655.0
408,329,642.0,402.0,330.0,652.0,411.0,338.0,655.0
408,329,644.0,402.0,331.0,652.0,412.0,338.0,654.0
406,329,644.0,403.0,331.0,652.0,411.0,338.0,655.0
407,329,643.0,403.0,330.0,652.0,412.0,338.0,656.0
407,330,644.0,402.0,330.0,651.0,411.0,338.0,655.0
406,329,644.0,403.0,331.0,652.0,412.0,338.0,653.0
407,330,644.0,403.0,330.0,652.0,411.0,338.0,655.0
406,330,643.0,403.0,331.0,652.0,411.0,338.0,656.0
407,329,643.0,403.0,330.0,652.0,412.0,338.0,655.0
406,329,643.0,402.0,330.0,652.0,412.0,338.0,654.0
407,329,644.0,403.0,330.0,651.0,411.0,338.0,655.0
407,329,644.0,402.0,331.0,652.0,410.0,338.0,656.0
407,329,643.0,403.0,330.0,652.0,411.0,339.0,656.0
407,329,642.0,404.0,330.0,652.0,411.0,338.0,654.0
407,329,643.0,402.0,330.0,651.0,412.0,338.0,656.0
407,329,643.0,402.0,330.0,652.0,412.0,338.0,656.0
407,330,644.0,403.0,330.0,652.0,411.0,338.0,656.0
407,329,643.0,402.0,330.0,651.0,411.0,338.0,656.0
407,329,644.0,402.0,330.0,652.0,411.0,338.0,656.0
406,329,644.0,402.0,331.0,652.0,411.0,339.0,655.0
407,329,643.0,402.0,330.0,651.0,412.0,338.0,655.0
407,330,643.0,402.0,331.0,652.0,412.0,339.0,655.0
407,329,644.0,403.0,330.0,652.0,411.0,338.0,656.0
407,329,644.0,403.0,330.0,653.0,411.0,338.0,657.0
406,329,644.0,402.0,330.0,652.0,411.0,339.0,654.0
407,330,644.0,402.0,330.0,651.0,412.0,338.0,656.0
408,330,643.0,403.0,330.0,652.0,412.0,338.0,656.0
407,329,644.0,403.0,330.0,652.0,412.0,339.0,656.0
407,329,643.0,403.0,331.0,651.0,412.0,338.0,655.0
407,329,643.0,403.0,330.0,652.0,412.0,338.0,655.0
407,330,643.0,402.0,330.0,650.0,412.0,337.0,656.0
