581 595 505 573 0 
598 487 588 597 490 579 596 505 573 0 
596 487 586 595 489 577 597 504 574 0 
595 486 584 595 489 576 596 504 579 0 
594 485 583 593 488 577 594 504 581 0 
593 484 581 593 487 579 595 501 583 0 
593 484 582 594 486 579 595 502 581 0 
593 484 583 594 487 579 596 502 580 0 
594 483 585 595 486 580 597 501 578 0 
594 484 586 595 487 581 596 502 578 0 
595 485 587 596 487 580 597 503 578 0 
595 485 588 596 488 580 596 502 577 0 
596 485 588 596 488 580 596 503 577 0 
596 484 586 597 488 580 596 503 578 0 
596 485 586 596 488 580 597 504 577 0 
596 485 584 597 487 580 597 503 578 0 
595 484 584 596 487 579 597 502 580 0 
595 485 583 596 488 581 596 503 579 0 
595 484 584 596 488 580 596 502 579 0 
594 485 584 596 487 579 595 503 579 0 
595 485 584 596 487 578 596 502 579 0 
596 484 584 596 486 579 596 503 579 0 
595 486 585 594 488 580 596 503 579 0 
595 485 584 595 487 580 596 503 579 0 
594 485 585 595 488 579 596 502 578 0 
593 486 585 595 486 580 595 502 578 0 
595 484 584 596 487 581 596 502 580 0 
594 484 586 595 487 580 596 502 577 0 
594 485 584 597 487 580 596 503 579 0 
596 484 585 595 486 579 596 502 578 0 
594 485 586 595 488 579 596 502 578 0 
595 485 584 596 487 580 596 503 579 0 
595 485 584 596 488 580 596 503 579 0 
595 485 585 595 487 581 596 504 580 0 
595 484 584 596 487 580 596 502 577 0 
594 484 586 595 488 580 596 502 579 0 
594 485 585 596 488 581 596 502 579 0 
595 485 585 595 488 581 596 503 577 0 
595 485 585 594 489 581 596 502 579 0 
596 484 585 595 487 580 597 502 578 0 
595 485 584 595 488 579 596 502 579 0 
594 485 585 596 487 581 597 502 578 0 
594 485 584 595 488 580 596 503 578 0 
594 485 584 594 488 580 596 502 577 0 
594 485 585 595 488 580 597 502 578 0 
596 485 585 596 487 578 596 503 579 0 
594 485 585 596 487 580 596 503 578 0 
595 485 585 595 488 578 596 502 578 0 
595 484 584 596 487 580 596 503 579 0 
594 486 585 594 487 581 596 503 580 0 
596 484 585 595 487 579 596 503 579 0 
596 485 586 596 488 578 597 502 579 0 
