X3,Y3,Z3,X2,Y2,Z2,X1,Y1,Z1
615,322,617.0,411.0,154.0,640.0,424.0,336.0,651.0
615,322,617.0,412.0,158.0,639.0,424.0,336.0,651.0
615,323,616.0,412.0,165.0,640.0,423.0,337.0,648.0
615,322,617.0,411.0,166.0,640.0,424.0,335.0,650.0
615,323,617.0,411.0,155.0,640.0,424.0,335.0,650.0
615,322,617.0,411.0,157.0,639.0,424.0,336.0,650.0
615,323,617.0,411.0,161.0,640.0,424.0,336.0,651.0
615,322,618.0,412.0,169.0,639.0,424.0,335.0,651.0
615,322,617.0,411.0,160.0,639.0,424.0,336.0,651.0
615,322,618.0,411.0,171.0,639.0,424.0,336.0,651.0
615,322,616.0,412.0,180.0,640.0,425.0,336.0,651.0
616,322,616.0,412.0,179.0,639.0,425.0,336.0,649.0
615,321,618.0,412.0,183.0,640.0,424.0,336.0,650.0
615,322,617.0,412.0,188.0,638.0,424.0,337.0,651.0
615,322,618.0,412.0,182.0,640.0,425.0,336.0,651.0
615,322,617.0,412.0,180.0,639.0,425.0,335.0,651.0
616,322,616.0,411.0,180.0,640.0,425.0,336.0,650.0
615,322,617.0,412.0,161.0,640.0,424.0,337.0,650.0
615,322,617.0,411.0,175.0,639.0,424.0,336.0,650.0
615,323,617.0,412.0,175.0,639.0,424.0,336.0,651.0
615,323,617.0,412.0,184.0,640.0,424.0,336.0,651.0
615,322,617.0,412.0,179.0,640.0,424.0,337.0,649.0
616,321,617.0,411.0,179.0,640.0,424.0,336.0,650.0
616,322,616.0,411.0,186.0,640.0,424.0,337.0,651.0
616,322,616.0,412.0,163.0,639.0,424.0,336.0,651.0
615,323,617.0,412.0,174.0,640.0,424.0,336.0,651.0
616,322,616.0,412.0,171.0,640.0,424.0,336.0,650.0
615,322,616.0,411.0,183.0,640.0,424.0,336.0,650.0
616,322,616.0,411.0,183.0,638.0,426.0,336.0,650.0
615,321,617.0,412.0,177.0,640.0,424.0,336.0,650.0
615,322,616.0,411.0,187.0,640.0,424.0,337.0,651.0
615,322,617.0,412.0,188.0,640.0,423.0,337.0,650.0
615,323,616.0,411.0,189.0,639.0,424.0,336.0,650.0
615,322,616.0,411.0,176.0,640.0,424.0,336.0,650.0
614,322,616.0,412.0,194.0,640.0,424.0,336.0,649.0
615,322,618.0,411.0,191.0,640.0,424.0,336.0,650.0
615,323,617.0,412.0,181.0,639.0,424.0,336.0,651.0
616,321,617.0,412.0,187.0,640.0,424.0,338.0,650.0
616,322,617.0,412.0,184.0,640.0,424.0,336.0,651.0
616,322,618.0,411.0,191.0,639.0,424.0,336.0,650.0
615,322,616.0,412.0,187.0,638.0,425.0,336.0,650.0
616,322,617.0,411.0,185.0,639.0,425.0,337.0,650.0
614,323,617.0,412.0,167.0,638.0,424.0,336.0,649.0
615,322,617.0,411.0,190.0,640.0,425.0,336.0,650.0
615,323,617.0,412.0,196.0,640.0,424.0,336.0,650.0
616,322,617.0,412.0,195.0,639.0,424.0,336.0,650.0
614,323,617.0,412.0,184.0,641.0,425.0,336.0,651.0
615,322,617.0,412.0,181.0,639.0,424.0,337.0,651.0
614,322,616.0,412.0,185.0,639.0,424.0,336.0,650.0
616,322,616.0,411.0,196.0,639.0,425.0,336.0,650.0
615,323,617.0,412.0,192.0,640.0,424.0,336.0,649.0
616,322,617.0,412.0,174.0,639.0,424.0,337.0,650.0
615,322,616.0,412.0,175.0,639.0,424.0,336.0,651.0
