X3,Y3,Z3,X2,Y2,Z2,X1,Y1,Z1
401,326,632.0,411.0,326.0,647.0,417.0,333.0,643.0
401,326,632.0,411.0,326.0,645.0,418.0,332.0,642.0
402,326,632.0,411.0,326.0,647.0,418.0,332.0,642.0
402,326,632.0,411.0,327.0,645.0,418.0,333.0,643.0
401,326,632.0,411.0,325.0,646.0,418.0,333.0,643.0
401,326,633.0,411.0,326.0,645.0,419.0,332.0,643.0
401,326,633.0,411.0,327.0,646.0,418.0,332.0,642.0
402,326,633.0,410.0,327.0,646.0,418.0,332.0,641.0
401,326,631.0,411.0,326.0,646.0,417.0,332.0,642.0
402,326,632.0,411.0,327.0,646.0,418.0,332.0,642.0
402,326,632.0,411.0,326.0,645.0,418.0,333.0,643.0
401,326,632.0,411.0,327.0,647.0,418.0,333.0,643.0
401,326,632.0,411.0,327.0,645.0,418.0,332.0,642.0
402,326,631.0,411.0,326.0,645.0,418.0,333.0,643.0
402,326,631.0,411.0,327.0,647.0,418.0,333.0,642.0
402,326,632.0,411.0,327.0,647.0,418.0,333.0,642.0
402,326,632.0,411.0,326.0,647.0,418.0,332.0,642.0
402,326,632.0,411.0,326.0,645.0,418.0,332.0,642.0
402,326,632.0,411.0,326.0,646.0,418.0,333.0,642.0
401,326,633.0,411.0,326.0,646.0,418.0,332.0,641.0
402,326,632.0,411.0,326.0,646.0,418.0,332.0,642.0
402,326,632.0,411.0,327.0,646.0,418.0,333.0,642.0
402,326,632.0,411.0,326.0,646.0,418.0,332.0,643.0
401,326,632.0,411.0,326.0,646.0,418.0,332.0,642.0
402,326,633.0,412.0,326.0,646.0,418.0,332.0,644.0
402,326,632.0,412.0,326.0,645.0,418.0,332.0,642.0
401,326,632.0,411.0,327.0,645.0,418.0,332.0,643.0
402,326,631.0,411.0,327.0,645.0,418.0,332.0,643.0
401,326,632.0,411.0,326.0,646.0,417.0,333.0,643.0
402,326,632.0,411.0,326.0,646.0,419.0,332.0,643.0
401,326,633.0,411.0,326.0,645.0,418.0,332.0,643.0
402,325,632.0,411.0,326.0,646.0,418.0,331.0,644.0
401,326,632.0,411.0,326.0,647.0,417.0,332.0,643.0
401,326,632.0,411.0,327.0,646.0,418.0,333.0,643.0
402,326,633.0,411.0,327.0,645.0,418.0,332.0,644.0
401,326,632.0,411.0,327.0,646.0,418.0,332.0,643.0
402,326,633.0,411.0,326.0,645.0,418.0,332.0,643.0
402,326,633.0,411.0,326.0,646.0,417.0,333.0,642.0
401,326,632.0,411.0,327.0,646.0,418.0,331.0,644.0
401,326,633.0,411.0,327.0,646.0,417.0,332.0,643.0
403,326,632.0,411.0,327.0,646.0,418.0,332.0,642.0
401,326,632.0,411.0,327.0,646.0,418.0,332.0,642.0
401,325,632.0,411.0,327.0,646.0,418.0,332.0,643.0
402,326,632.0,411.0,326.0,645.0,418.0,332.0,643.0
401,327,632.0,411.0,326.0,646.0,418.0,331.0,643.0
402,326,632.0,411.0,326.0,647.0,418.0,332.0,643.0
401,326,633.0,411.0,326.0,646.0,418.0,332.0,644.0
402,326,632.0,411.0,326.0,646.0,418.0,332.0,643.0
401,326,631.0,412.0,326.0,645.0,418.0,332.0,642.0
401,326,633.0,412.0,326.0,646.0,418.0,333.0,643.0
402,326,632.0,412.0,326.0,646.0,418.0,333.0,643.0
402,326,633.0,411.0,327.0,646.0,417.0,333.0,643.0
401,326,632.0,412.0,326.0,646.0,418.0,332.0,642.0
